Country Name,Country Code,1992 [YR1992] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1992 [YR1992] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1992 [YR1992] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1992 [YR1992] - Population, total [SP.POP.TOTL]",1993 [YR1993] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1993 [YR1993] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1993 [YR1993] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1993 [YR1993] - Population, total [SP.POP.TOTL]",1994 [YR1994] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1994 [YR1994] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1994 [YR1994] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1994 [YR1994] - Population, total [SP.POP.TOTL]",1995 [YR1995] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1995 [YR1995] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1995 [YR1995] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1995 [YR1995] - Population, total [SP.POP.TOTL]",1996 [YR1996] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1996 [YR1996] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1996 [YR1996] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1996 [YR1996] - Population, total [SP.POP.TOTL]",1997 [YR1997] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1997 [YR1997] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1997 [YR1997] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1997 [YR1997] - Population, total [SP.POP.TOTL]",1998 [YR1998] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1998 [YR1998] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1998 [YR1998] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1998 [YR1998] - Population, total [SP.POP.TOTL]",1999 [YR1999] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1999 [YR1999] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1999 [YR1999] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1999 [YR1999] - Population, total [SP.POP.TOTL]",2000 [YR2000] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2000 [YR2000] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2000 [YR2000] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2000 [YR2000] - Population, total [SP.POP.TOTL]",2001 [YR2001] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2001 [YR2001] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2001 [YR2001] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2001 [YR2001] - Population, total [SP.POP.TOTL]",2002 [YR2002] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2002 [YR2002] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2002 [YR2002] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2002 [YR2002] - Population, total [SP.POP.TOTL]",2003 [YR2003] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2003 [YR2003] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2003 [YR2003] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2003 [YR2003] - Population, total [SP.POP.TOTL]",2004 [YR2004] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2004 [YR2004] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2004 [YR2004] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2004 [YR2004] - Population, total [SP.POP.TOTL]",2005 [YR2005] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2005 [YR2005] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2005 [YR2005] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2005 [YR2005] - Population, total [SP.POP.TOTL]",2006 [YR2006] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2006 [YR2006] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2006 [YR2006] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2006 [YR2006] - Population, total [SP.POP.TOTL]",2007 [YR2007] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2007 [YR2007] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2007 [YR2007] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2007 [YR2007] - Population, total [SP.POP.TOTL]",2008 [YR2008] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2008 [YR2008] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2008 [YR2008] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2008 [YR2008] - Population, total [SP.POP.TOTL]",2009 [YR2009] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2009 [YR2009] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2009 [YR2009] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2009 [YR2009] - Population, total [SP.POP.TOTL]",2010 [YR2010] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2010 [YR2010] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2010 [YR2010] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2010 [YR2010] - Population, total [SP.POP.TOTL]",2011 [YR2011] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2011 [YR2011] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2011 [YR2011] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2011 [YR2011] - Population, total [SP.POP.TOTL]",2012 [YR2012] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2012 [YR2012] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2012 [YR2012] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2012 [YR2012] - Population, total [SP.POP.TOTL]",2013 [YR2013] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2013 [YR2013] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2013 [YR2013] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2013 [YR2013] - Population, total [SP.POP.TOTL]",2014 [YR2014] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2014 [YR2014] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2014 [YR2014] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2014 [YR2014] - Population, total [SP.POP.TOTL]",2015 [YR2015] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2015 [YR2015] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2015 [YR2015] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2015 [YR2015] - Population, total [SP.POP.TOTL]",2016 [YR2016] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2016 [YR2016] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2016 [YR2016] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2016 [YR2016] - Population, total [SP.POP.TOTL]",2017 [YR2017] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2017 [YR2017] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2017 [YR2017] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2017 [YR2017] - Population, total [SP.POP.TOTL]",2018 [YR2018] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2018 [YR2018] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2018 [YR2018] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2018 [YR2018] - Population, total [SP.POP.TOTL]"
San Marino,SMR,..,..,..,24830,..,..,..,25208,..,..,..,25588,..,..,..,25925,..,..,..,26253,47018.81517,..,..,26563,49987.0932,..,..,26851,53928.16265,..,..,27141,54463.33083,..,..,27460,56761.47461,..,..,27818,56216.44041,..,..,28175,57604.4977,..,..,28561,59432.02114,..,..,28942,60080.32239,..,..,29324,61604.14929,..,..,29694,65163.04946,..,..,30068,64056.89541,..,..,30434,56716.94166,..,..,30825,52932.42756,..,..,31221,47865.83783,..,..,31655,43872.99621,..,..,32103,42925.99694,..,..,32554,42123.73299,..,..,32941,42662.90265,..,..,33270,43359.43484,..,..,33503,43254.51853,..,..,33671,43775.78582,..,..,33784
Sao Tome and Principe,STP,..,0.321094289,40,124574,..,0.393496293,50,127066,..,0.386321141,50,129426,..,0.379711268,50,131679,..,0.373694871,50,133799,..,0.368104483,50,135831,..,0.362699938,50,137855,..,0.357234717,50,139964,..,0.351459259,50,142264,1081.406449,0.345399282,50,144760,1086.91263,0.406917599,60,147450,1135.602325,0.46541006,70,150405,1153.573114,0.455326013,70,153736,1206.09518,0.508026824,80,157472,1281.818048,0.494816794,80,161676,1286.745765,0.481067007,80,166297,1352.829538,0.525940557,90,171122,1348.190571,0.51172126,90,175877,1402.302102,0.554409775,100,180372,1431.060272,0.541943735,100,184521,1445.679781,0.636962961,120,188394,1486.238991,0.624752702,120,192076,1554.047193,0.613098857,120,195727,1584.775657,0.601687734,120,199439,1620.056461,0.590490156,120,203221,1651.012017,0.627758516,130,207086,1667.857919,0.663406498,140,211032
Saudi Arabia,SAU,19606.39883,11.53466539,199350,17282686,18815.77389,11.60876835,206210,17763297,18452.22503,12.01187517,218790,18214475,18070.40185,11.93210503,222400,18638790,18162.04668,12.29861988,234090,19033843,18009.31432,11.07479114,214930,19407138,18178.04915,11.64669132,230410,19783301,17137.72027,11.61354032,234530,20194531,17690.66766,11.82452052,244340,20663840,17032.36311,11.72495169,248600,21202646,16094.70606,12.24058971,266910,21805322,17384.80038,12.38430763,278110,22456645,18219.8638,12.71836742,294210,23132686,18683.38383,12.97311596,308970,23816175,18669.62029,13.40296371,328350,24498313,18496.33117,13.79931195,347530,25184589,19117.93565,14.76483702,382240,25888535,18202.69916,15.00658855,399630,26630303,18568.36986,16.01774201,439230,27421468,19813.25892,16.15525002,456670,28267591,20249.8045,16.76390245,488750,29154906,20175.55795,16.61716479,499380,30052058,20327.67496,17.36316244,536810,30916603,20627.92693,17.69171234,561140,31717676,20503.38177,17.1603242,556740,32443443,19946.95537,16.33476362,540700,33101183,20067.77873,15.26878053,514600,33702757
Senegal,SEN,995.7916396,0.321648442,2570,7990090,980.3009294,0.303886748,2500,8226749,952.699964,0.308471769,2610,8461066,978.3107544,0.317600779,2760,8690155,973.1323341,0.328738032,2930,8912872,978.8284511,0.35155444,3210,9130876,1012.512538,0.385118301,3600,9347777,1051.284126,0.413848586,3960,9568717,1066.621645,0.414381656,4060,9797731,1086.176314,0.44339924,4450,10036102,1060.753546,0.445365255,4580,10283694,1092.701402,0.4259368,4490,10541470,1115.025836,0.498608429,5390,10810086,1133.71699,0.511265745,5670,11090123,1130.363966,0.489357485,5570,11382272,1132.006682,0.530500438,6200,11687078,1142.866887,0.533124526,6400,12004700,1142.86595,0.539112315,6650,12335092,1149.646473,0.554497611,7030,12678143,1133.193343,0.580796995,7570,13033814,1146.178064,0.556633754,7460,13401990,1141.42689,0.58117477,8010,13782429,1178.912893,0.604596628,8570,14174740,1219.249415,0.636556012,9280,14578450,1260.848057,0.661619418,9920,14993514,1316.844688,0.620648569,9570,15419354,1360.239278,0.621912357,9860,15854324
Serbia,SRB,..,6.39514628,48900,7646424,..,5.612193409,43210,7699307,..,5.124996784,39640,7734639,2781.246987,5.945951121,45340,7625357,2958.400805,6.916700557,52690,7617794,3180.514054,7.53899723,57270,7596501,3299.260237,7.571608187,57300,7567745,2999.169307,5.408200439,40780,7540401,3193.259737,5.852577835,43990,7516346,3418.790326,6.153183483,46170,7503433,3640.275863,6.631075051,49710,7496522,3808.094977,7.098369634,53100,7480591,4161.59616,7.7112139,57550,7463157,4404.960887,6.922671568,51510,7440769,4648.198088,7.253524861,53760,7411569,4967.620857,7.123137204,52580,7381579,5270.959534,6.986183547,51350,7350222,5147.570156,6.42961903,47070,7320807,5206.087957,6.399288151,46660,7291436,5354.201659,7.023680489,50810,7234099,5343.580053,6.313309331,45450,7199077,5524.969135,6.441813188,46150,7164132,5462.73603,5.430136359,38720,7130576,5588.980728,6.36470223,45160,7095383,5805.899396,6.551132125,46240,7058322,5959.522673,6.680095225,46900,7020858,6261.527139,6.521922194,45540,6982604
Seychelles,SYC,9122.088242,2.543702217,180,70763,9487.57971,2.629648596,190,72253,9164.220473,2.829997979,210,74205,8955.916768,2.655901413,200,75304,9259.470427,3.140662418,240,76417,10246.10566,4.52670107,350,77319,10892.0165,5.580498694,440,78846,10880.09669,6.466857356,520,80410,10946.70408,7.148931974,580,81131,10688.73261,7.881579271,640,81202,10492.61483,6.449840546,540,83723,9987.27189,6.644036675,550,82781,9738.588028,9.093664747,750,82475,10566.55274,8.448188467,700,82858,11322.41466,8.747044917,740,84600,12438.70903,7.644091118,650,85033,11902.49144,8.0500483,700,86956,11724.82563,5.842058237,510,87298,12080.94101,4.901414727,440,89770,13380.95517,4.5745131,400,87441,13417.3964,5.096089601,450,88303,13964.56113,4.558138501,410,89949,14368.40202,5.035081382,460,91359,14745.34146,5.352230274,500,93419,15213.25099,5.703602776,540,94677,15740.25966,6.155900796,590,95843,15866.90714,6.407474008,620,96762
Sierra Leone,SLE,456.0350631,0.105802411,460,4347727,464.3071419,0.106260965,460,4328965,457.2919123,0.111374595,480,4309780,421.2792745,0.058086136,250,4303953,427.8023062,0.069562637,300,4312660,400.5576864,0.053052906,230,4335295,403.4097,0.059340625,260,4381484,388.2571513,0.033614394,150,4462374,403.0498743,0.087249186,400,4584570,364.0162531,0.090448834,430,4754069,440.5611762,0.106730678,530,4965770,459.8033005,0.111515429,580,5201074,469.1316294,0.104895201,570,5433995,471.8881603,0.085021527,480,5645629,476.3288206,0.108075838,630,5829240,500.9282349,0.090155654,540,5989641,515.57811,0.089670029,550,6133599,520.2143399,0.087681051,550,6272735,535.820735,0.091962823,590,6415636,556.8468994,0.11732014,770,6563238,627.1159414,0.132586756,890,6712586,740.3311333,0.155886349,1070,6863975,757.1691812,0.168159366,1180,7017153,588.2288628,0.131066917,940,7171909,610.4900558,0.130989244,960,7328846,622.5303183,0.129533212,970,7488427,630.4824554,0.133330736,1020,7650149
Singapore,SGP,24955.49084,9.9606958,32180,3230698,27121.21586,11.27820343,37370,3313471,29200.61484,11.47687894,39240,3419048,30366.68618,11.03133319,38880,3524506,31335.67934,10.8589524,39860,3670704,32822.09097,10.40558603,39500,3796038,31029.28148,9.673526748,37990,3927213,32544.28107,9.717780203,38470,3958723,34876.66603,10.57129954,42580,4027887,33585.57781,10.21505013,42270,4138012,34583.25691,9.90672781,41370,4175950,36688.89809,9.288363591,38220,4114826,39790.32515,9.508806086,39620,4166664,41726.11407,8.650271628,36900,4265762,44082.29215,8.44510737,37170,4401365,46098.42873,8.344594941,38290,4588599,44526.02174,7.939007265,38420,4839396,43255.4559,7.785349708,38830,4987573,48668.57662,8.353799255,42410,5076732,50685.2962,8.636708073,44770,5183688,51663.4924,8.224097528,43690,5312437,53292.61327,8.134595702,43920,5399162,54676.70442,8.128380884,44460,5469724,55646.61875,8.220412567,45500,5535002,56757.91827,8.232150937,46160,5607283,59271.05682,8.451151436,47430,5612253,61056.58403,8.399134832,47360,5638676
Sint Maarten (Dutch part),SXM,..,..,..,30458,..,..,..,30765,..,..,..,30950,..,..,..,31164,..,..,..,31434,..,..,..,31731,..,..,..,31240,..,..,..,31084,..,..,..,30519,..,..,..,30600,..,..,..,30777,..,..,..,31472,..,..,..,32488,..,..,..,33011,..,..,..,33441,..,..,..,33811,..,..,..,33964,32365.11595,..,..,34238,33579.29623,..,..,34056,35776.31423,..,..,33435,35011.96658,..,..,34640,33563.60007,..,..,36607,33118.75559,..,..,37685,32274.89055,..,..,38825,31507.86832,..,..,39969,29237.84654,..,..,40574,27254.41098,..,..,40654
Slovak Republic,SVK,6652.227284,8.689888965,46100,5305016,6752.881619,8.322528005,44320,5325305,7143.727938,7.799741542,41700,5346331,7539.077262,7.901903749,42370,5361999,8021.159647,7.84797448,42170,5373361,8480.808007,7.852074131,42270,5383291,8814.663767,7.680155295,41400,5390516,8796.345981,7.535183339,40660,5396020,8911.013169,7.064757493,38070,5388720,9217.812636,7.172514212,38580,5378867,9636.98726,7.0821319,38080,5376912,10173.62752,7.135181731,38340,5373374,10712.86216,6.969108088,37440,5372280,11421.30417,7.169436758,38520,5372807,12390.76604,7.049994286,37880,5373054,13728.93094,6.925138177,37220,5374622,14481.87906,6.887599031,37050,5379233,13673.58207,6.282482234,33840,5386406,14520.56149,6.575252419,35450,5391428,14884.32285,6.322262366,34130,5398384,15060.83278,5.986042922,32370,5407579,15143.1646,6.084908301,32940,5413393,15540.63222,5.619481904,30450,5418649,16335.6454,5.669455793,30750,5423801,16629.74464,5.80025256,31500,5430798,17098.78782,6.173665694,33580,5439232,17723.02119,6.058635474,33000,5446771
Slovenia,SVN,..,6.426252368,12830,1996498,..,6.808097016,13560,1991746,..,6.841110803,13610,1989443,13270.73505,7.271824519,14470,1989872,13704.36497,7.688718051,15290,1988628,14415.77671,7.920618584,15730,1985956,14921.03265,7.821847581,15500,1981629,15705.49899,7.518740119,14910,1983045,16234.12686,7.310481793,14540,1988925,16729.93714,7.720650984,15380,1992060,17294.97706,7.781281806,15520,1994530,17796.21961,7.726484455,15420,1995733,18560.09658,7.866752929,15710,1997012,19231.66415,7.963112742,15930,2000474,20271.99768,8.127091568,16310,2006868,21566.07868,8.07681597,16300,2018122,22287.73996,8.603305965,17390,2021316,20419.95612,7.613980504,15530,2039669,20604.30164,7.717529629,15810,2048583,20738.64647,7.662544091,15730,2052843,20148.90054,7.374247688,15170,2057159,19914.46388,7.087540347,14600,2059953,20445.60933,6.38706486,13170,2061980,20881.76693,6.382264187,13170,2063531,21532.51516,6.745625513,13930,2065042,22554.68652,6.842858166,14140,2066388,23466.93053,6.774695332,14050,2073894
Solomon Islands,SLB,2251.793855,0.515145271,170,330004,2276.339361,0.530189896,180,339501,2391.927515,0.543987082,190,349273,2560.01885,0.556675091,200,359276,2529.094669,0.568309442,210,369517,2436.785156,0.552634488,210,379998,2400.804489,0.563089004,220,390702,2324.343288,0.572720572,230,401592,1939.074464,0.581585548,240,412665,1737.157415,0.589693572,250,423949,1644.03912,0.597105417,260,435434,1705.958607,0.604005226,270,447016,1773.68089,0.676045526,310,458549,1826.661574,0.723530488,340,469918,1871.027827,0.685948043,330,481086,1910.480958,0.690870151,340,492133,1976.315144,0.635720331,320,503366,1980.355223,0.64055033,330,515182,2099.330817,0.644108961,340,527861,2195.183955,0.646326465,350,541522,2177.540987,0.647405164,360,556066,2232.352768,0.682618946,390,571329,2195.302099,0.579138412,340,587079,2167.119928,0.51398282,310,603133,2234.146102,0.581171966,360,619438,2292.133554,0.550288508,350,636030,2321.136002,0.566740598,370,652856
Somalia,SOM,..,0.093209675,680,7295380,..,0.087481123,640,7315864,..,0.085451629,630,7372592,..,0.078754378,590,7491647,..,0.074192831,570,7682683,..,0.06930337,550,7936122,..,0.063144622,520,8235064,..,0.058454954,500,8553595,..,0.055228381,490,8872250,..,0.055514923,510,9186719,..,0.05999157,570,9501335,..,0.059090744,580,9815412,..,0.057254258,580,10130251,..,0.055519096,580,10446856,..,0.053883795,580,10763904,..,0.055956063,620,11080122,..,0.054399383,620,11397188,..,0.052058038,610,11717691,..,0.052308698,630,12043886,..,0.050903723,630,12376305,..,0.049545881,630,12715487,330.4187817,0.049756153,650,13063711,345.7007906,0.048422286,650,13423571,386.437817,0.047110994,650,13797204,407.4258551,0.04652594,660,14185635,406.4272313,0.045239052,660,14589165,425.4165994,0.04597479,690,15008225
South Africa,ZAF,4637.867763,6.175429944,238820,38672611,4581.218275,6.217680011,246430,39633754,4619.388237,6.21264227,252010,40564061,4662.396855,6.375893519,264190,41435761,4770.178185,6.486114311,273980,42241007,4809.218194,6.721030433,288920,42987456,4756.387159,6.787881552,296510,43682259,4798.447505,6.280539028,278470,44338551,4930.025466,6.331876384,284730,44967713,4996.078526,7.035133889,320600,45571272,5115.881002,7.181223045,331420,46150913,5202.687689,7.558134072,353110,46719203,5373.806951,8.034617557,379970,47291610,5587.793352,7.887120033,377640,47880595,5826.826199,7.827679844,379560,48489464,6060.394209,8.080250219,396900,49119766,6170.905329,8.568994062,426560,49779472,5992.027283,8.004039383,404020,50477013,6084.967978,8.300179118,425110,51216967,6182.793901,7.867123605,409120,52003759,6231.620759,8.076633054,426710,52832659,6284.86025,8.13733274,436870,53687125,6273.566318,8.213157978,447980,54544184,6259.839681,7.671201555,424880,55386369,6209.365888,7.564450881,425180,56207649,6192.8924,7.632729355,435140,57009751,6199.891699,7.496644895,433250,57792520
South Sudan,SSD,..,0,0,5305449,..,0,0,5185712,..,0,0,5111371,..,0,0,5118084,..,0,0,5221925,..,0,0,5411653,..,0,0,5661934,..,0,0,5933884,..,0,0,6199396,..,0,0,6447791,..,0,0,6688225,..,0,0,6935665,..,0,0,7213354,..,0,0,7535931,..,0,0,7907407,..,0,0,8315144,2310.332481,0,0,8736932,2319.217438,0,0,9142258,2352.416049,0,0,9508372,2169.70593,0,0,9830695,1137.12983,0.140404333,1420,10113648,1256.444415,0.140028566,1450,10355030,1274.239618,0.144956618,1530,10554882,1119.651437,0.183843137,1970,10715657,..,0.159704298,1730,10832520,..,0.13931184,1520,10910774,..,0.125729734,1380,10975924
Spain,ESP,19480.38756,5.937021047,232480,39157685,19179.73536,5.541234933,218110,39361262,19543.5571,5.776615746,228460,39549108,19994.02769,6.056280767,240580,39724050,20440.65756,5.7683844,230100,39889852,21108.83242,6.206345601,248610,40057389,21945.14371,6.369906713,256220,40223509,22837.83363,6.891100141,278310,40386875,23928.67166,7.230107062,293310,40567864,24697.75855,7.216328687,294790,40850412,25016.372,7.548593756,312750,41431558,25300.62134,7.553396261,318660,42187645,25644.38323,7.817921366,335560,42921895,26135.65158,8.029202013,350500,43653155,26751.88141,7.698212588,341780,44397319,27207.87312,7.842252303,354680,45226803,27014.81478,7.053994261,324160,45954106,25768.92618,6.200857038,287490,46362946,25692.36964,5.866642426,273250,46576897,25392.74712,5.87043576,274400,46742697,24625.27029,5.756947029,269270,46773055,24351.46219,5.208060181,242800,46620045,24762.38087,5.18406686,240960,46480882,25732.01836,5.517944386,256280,46444832,26489.65868,5.314294607,247030,46484062,27213.45167,5.654039569,263440,46593236,27714.65755,5.5203504,258340,46797754
Sri Lanka,LKA,1337.362087,0.295994317,5250,17736827,1414.646491,0.283963689,5090,17924827,1479.859622,0.318881886,5770,18094474,1548.549212,0.319027927,5820,18242917,1596.509205,0.455156967,8360,18367290,1689.243245,0.451521115,8340,18470897,1759.684622,0.46378604,8610,18564595,1825.654545,0.509020568,9500,18663293,1923.413482,0.582076331,10930,18777606,1880.258949,0.573718096,10850,18911727,1939.346218,0.596984358,11380,19062476,2037.282047,0.645546024,12410,19224036,2130.138957,0.663841669,12870,19387153,2244.821288,0.715272887,13980,19544988,2398.43236,0.630077909,12410,19695977,2542.593553,0.684909276,13590,19842044,2674.746321,0.641013323,12810,19983984,2750.201906,0.610728507,12290,20123508,2950.390721,0.645058188,13070,20261738,3176.920341,0.755938085,15420,20398496,3462.936684,0.823990208,16830,20425000,3552.698559,0.703424824,14480,20585000,3694.300426,0.847049764,17600,20778000,3843.780672,0.970910825,20360,20970000,3972.10259,1.034287601,21930,21203000,4067.993065,1.087017348,23310,21444000,4157.283876,0.99815413,21630,21670000
St. Kitts and Nevis,KNA,10822.41652,3.686318842,150,40691,11432.12445,3.402931382,140,41141,11900.24883,3.604209717,150,41618,12404.05336,3.564892934,150,42077,13006.70104,3.531738557,150,42472,13769.45668,3.733345778,160,42857,13585.7775,4.164256796,180,43225,13895.59997,4.12635826,180,43622,15131.20099,4.310051494,190,44083,15740.79084,4.708309044,210,44602,15756.13444,5.092100602,230,45168,14944.15546,5.027432294,230,45749,15348.7986,5.181011593,240,46323,16652.5012,4.695637326,220,46852,17002.46612,4.859189149,230,47333,16948.46596,5.233519647,250,47769,17833.29355,5.189090456,250,48178,16963.18946,14.40358855,700,48599,16718.10128,4.896859889,240,49011,16875.37979,5.258686946,260,49442,16354.18397,7.016699745,350,49881,17081.56912,4.570020664,230,50328,17994.92854,4.52969907,230,50776,18028.97343,4.687133818,240,51204,20275.63892,4.842239826,250,51629,20298.10614,4.61219156,240,52036,20686.34419,4.958236393,260,52438
St. Lucia,LCA,8887.890787,1.904654411,270,141758,8837.237477,1.813084894,260,143402,8874.660342,1.929969672,280,145080,8919.69657,2.110695781,310,146871,9059.11813,2.150003023,320,148837,8872.069882,2.120328651,320,150920,9300.21582,2.35258752,360,153023,9427.526887,2.387281596,370,154988,9326.871309,2.296841205,360,156737,8926.595015,2.655135791,420,158184,8895.83525,2.384059426,380,159392,9209.455949,2.678627048,430,160530,9799.932626,2.595460416,420,161821,9664.937714,2.325467541,380,163408,10141.44314,2.479168934,410,165378,10173.59959,1.908806757,320,167644,10528.47016,1.88223115,320,170011,10099.23001,6.09674666,1050,172223,10151.04649,2.297635733,400,174092,10619.46534,2.164773439,380,175538,10531.28845,2.943607278,520,176654,10148.09889,1.802766119,320,177505,10280.12257,2.01898972,360,178307,10093.61802,2.12135253,380,179131,10409.5373,1.944142022,350,180028,10718.86,2.044707248,370,180955,10975.82653,2.14415306,390,181890
St. Martin (French part),MAF,..,..,..,31816,..,..,..,30194,..,..,..,28482,..,..,..,27320,..,..,..,26854,..,..,..,26910,..,..,..,27388,..,..,..,28122,..,..,..,28935,..,..,..,29847,..,..,..,30913,..,..,..,32055,..,..,..,33187,..,..,..,34252,..,..,..,35240,..,..,..,36138,..,..,..,36880,..,..,..,37380,..,..,..,37582,..,..,..,37451,..,..,..,37012,..,..,..,36458,..,..,..,36018,..,..,..,35865,..,..,..,36061,..,..,..,36569,..,..,..,37264
St. Vincent and the Grenadines,VCT,3856.743801,1.111718439,120,107941,4115.455508,1.110740864,120,108036,4061.207036,1.295588521,140,108059,4377.274973,1.388336125,150,108043,4436.113722,1.389107545,150,107983,4595.351234,1.482923212,160,107895,4787.21476,1.762408749,190,107807,4918.97049,1.763128346,190,107763,4998.480835,1.484409066,160,107787,5078.959668,1.946372795,210,107893,5389.920503,2.127757991,230,108095,5792.216734,2.123299053,230,108322,6021.952905,2.303722816,250,108520,6166.288935,2.301665485,250,108617,6641.266603,2.301983389,250,108602,6868.710797,2.76456928,300,108516,6984.947106,2.029501573,220,108401,6845.142978,9.141865125,990,108293,6617.778211,2.309255496,250,108260,6586.563418,2.123436274,230,108315,6670.003518,3.688845852,400,108435,6780.76993,2.025335101,220,108624,6847.50647,2.663776316,290,108868,6921.702479,2.015851927,220,109135,7031.725826,2.466496752,270,109467,7078.811951,2.458434251,270,109826,7206.498092,2.540604301,280,110210
